raw_idx,y_true,base_rn_pred,base_rn_conf,base_vt_pred,base_vt_conf,perm2_rn_pred,perm2_rn_conf,perm2_vt_pred,perm2_vt_conf,perm4_rn_pred,perm4_rn_conf,perm4_vt_pred,perm4_vt_conf,perm8_rn_pred,perm8_rn_conf,perm8_vt_pred,perm8_vt_conf,occ8_rn_pred,occ8_rn_conf,occ8_vt_pred,occ8_vt_conf,occ16_rn_pred,occ16_rn_conf,occ16_vt_pred,occ16_vt_conf
6418,0,0,0.9998394250869751,0,0.9962548017501831,0,0.9994813799858093,0,0.9354217648506165,0,0.9656668901443481,0,0.4437773525714874,0,0.7821282148361206,0,0.40163418650627136,0,0.995281994342804,0,0.984130322933197,0,0.99637371301651,3,0.4778560400009155
6419,9,8,0.9908421039581299,9,0.3655688762664795,9,0.7899908423423767,9,0.9399722814559937,9,0.9978247880935669,9,0.7905157208442688,9,0.9803822040557861,9,0.9358227849006653,8,0.5504359602928162,9,0.5568116307258606,9,0.493133544921875,9,0.9467138648033142
6420,7,7,0.998157799243927,7,0.9974867105484009,7,0.45252031087875366,9,0.5848691463470459,7,0.7397299408912659,9,0.8293570876121521,9,0.9847501516342163,9,0.9835447669029236,9,0.49710988998413086,7,0.9918127059936523,9,0.8056079745292664,9,0.986970067024231
6421,6,6,0.999573290348053,6,0.9597060084342957,4,0.8881832361221313,4,0.9895927906036377,4,0.9947362542152405,4,0.9956768155097961,4,0.9915316700935364,4,0.990661084651947,4,0.9384108781814575,4,0.69029301404953,4,0.6191694736480713,4,0.37526342272758484
6422,4,4,0.9753750562667847,4,0.9960100650787354,4,0.6408552527427673,4,0.9823338985443115,9,0.3623346984386444,4,0.9971377849578857,7,0.945306658744812,4,0.7676305770874023,4,0.9253446459770203,4,0.8073214888572693,4,0.9492189884185791,3,0.41868916153907776
6423,5,5,0.752738356590271,4,0.6241878867149353,4,0.8738207221031189,4,0.9536385536193848,9,0.8831430077552795,4,0.9936566948890686,7,0.7365899682044983,4,0.957109272480011,5,0.8348710536956787,4,0.9953547716140747,4,0.5606187582015991,4,0.5027049779891968
6424,8,8,0.9999401569366455,8,0.9753163456916809,8,0.9325250387191772,0,0.5199160575866699,9,0.4098890721797943,0,0.5795797109603882,0,0.49390745162963867,8,0.5457782745361328,8,0.6962277889251709,0,0.39911454916000366,0,0.92804354429245,9,0.37865781784057617
6425,2,2,0.9977326393127441,2,0.9895135164260864,0,0.9987533092498779,0,0.2649470865726471,8,0.7260300517082214,3,0.3654261827468872,9,0.9836673736572266,9,0.8468553423881531,2,0.9816011190414429,2,0.9746952056884766,3,0.8565298318862915,0,0.643301784992218
6426,1,1,0.9976296424865723,1,0.9932811260223389,3,0.5442118644714355,9,0.6732511520385742,1,0.7763208150863647,9,0.939856231212616,9,0.5205743908882141,9,0.9207521080970764,1,0.9941259622573853,1,0.9840966463088989,9,0.6997001767158508,9,0.5304388403892517
6427,2,2,0.9996888637542725,2,0.9987884163856506,7,0.4036460518836975,3,0.4280652403831482,3,0.5249695777893066,3,0.35948315262794495,3,0.3755037188529968,9,0.8248121738433838,2,0.9986094236373901,2,0.9632160067558289,3,0.5216695070266724,3,0.8290131092071533
6428,5,5,0.9397990703582764,5,0.8711299896240234,3,0.9248576760292053,3,0.7718748450279236,3,0.9277542233467102,9,0.8225312232971191,9,0.986520528793335,9,0.9649428129196167,5,0.8361381888389587,5,0.661819577217102,3,0.991534411907196,9,0.8812723755836487
6429,8,8,0.9992924928665161,8,0.8885253667831421,3,0.9210144877433777,4,0.271961510181427,9,0.9179206490516663,9,0.6722638607025146,9,0.8133931159973145,9,0.4270668625831604,9,0.5885545611381531,8,0.8174639344215393,1,0.6685523986816406,8,0.8957152366638184
6430,1,1,0.9986336827278137,1,0.997803270816803,0,0.8420096635818481,9,0.828370213508606,9,0.7348782420158386,9,0.4650390148162842,9,0.9091004729270935,9,0.7626280188560486,1,0.6194688677787781,1,0.9596531987190247,9,0.985281765460968,9,0.9558583498001099
6431,1,1,0.9999170303344727,1,0.9947543144226074,1,0.4808810353279114,0,0.8921326398849487,3,0.8094353675842285,0,0.5030636191368103,9,0.42800435423851013,9,0.6438793540000916,1,0.9175363183021545,1,0.7820836305618286,9,0.9686235189437866,9,0.9818083643913269
6432,8,8,0.9985118508338928,8,0.9974943399429321,3,0.9953397512435913,3,0.2840346395969391,9,0.9929256439208984,9,0.7641103863716125,9,0.9670557379722595,9,0.6644158959388733,0,0.8183279633522034,8,0.8806928396224976,9,0.3331012725830078,8,0.7967197895050049
6433,8,8,0.9964025020599365,8,0.998593270778656,3,0.7969307899475098,9,0.6256603002548218,3,0.8660473227500916,9,0.31645557284355164,1,0.5058837532997131,9,0.7687708139419556,8,0.8967896699905396,8,0.9842950105667114,8,0.5174199342727661,8,0.8945308327674866
6434,0,8,0.8241074681282043,0,0.9941189289093018,2,0.5037028193473816,8,0.6538997292518616,9,0.8078239560127258,9,0.7312023639678955,9,0.8660749793052673,9,0.9624013900756836,8,0.9562220573425293,0,0.9539024829864502,8,0.6367756724357605,9,0.681486964225769
6435,9,9,0.999843955039978,9,0.9990904331207275,9,0.9542379975318909,9,0.9319300651550293,9,0.7834563851356506,9,0.7901520133018494,9,0.3718819320201874,8,0.5147615671157837,9,0.999785840511322,9,0.9988200068473816,9,0.983368456363678,9,0.9956374764442444
6436,0,0,0.6202952265739441,0,0.9982874989509583,8,0.999354898929596,0,0.9880242943763733,9,0.6077787280082703,9,0.7175505757331848,9,0.9842841625213623,9,0.8160997033119202,8,0.7727641463279724,0,0.8514965772628784,8,0.9043565392494202,9,0.5622240900993347
6437,0,0,0.999985933303833,0,0.9937096834182739,0,0.9364333152770996,0,0.5529517531394958,0,0.5206734538078308,0,0.7682733535766602,3,0.7708019614219666,0,0.30346813797950745,0,0.9995015859603882,0,0.9359708428382874,0,0.929562509059906,9,0.44257405400276184
6438,4,4,0.999356210231781,4,0.9723442196846008,4,0.48398515582084656,4,0.9411807060241699,9,0.6929605007171631,4,0.7949289679527283,9,0.7336907386779785,9,0.7726765275001526,4,0.7729637026786804,4,0.895885169506073,2,0.46450603008270264,9,0.44828224182128906
6439,3,3,0.9610196352005005,3,0.9535011053085327,3,0.9909385442733765,4,0.5463160872459412,3,0.6053403615951538,4,0.9770122766494751,9,0.4593159258365631,4,0.9549452066421509,3,0.7497130036354065,3,0.7967345714569092,3,0.9638956189155579,3,0.8080528974533081
6440,3,3,0.9609334468841553,3,0.8011085391044617,4,0.887441098690033,4,0.9532957673072815,3,0.4071122705936432,4,0.8330188393592834,9,0.8618428707122803,9,0.7066037654876709,3,0.40128886699676514,3,0.8173840641975403,2,0.6503891348838806,9,0.6527004837989807
6441,5,5,0.9883374571800232,5,0.7760903835296631,3,0.9643378257751465,3,0.888495147228241,3,0.7448071241378784,9,0.5236032009124756,9,0.5201009511947632,9,0.7436603903770447,3,0.6918585896492004,5,0.3934764564037323,3,0.5769542455673218,9,0.7443596124649048
6442,6,6,0.9487188458442688,6,0.9871962070465088,3,0.8643074631690979,3,0.49636903405189514,9,0.953275203704834,9,0.8305424451828003,9,0.4302713871002197,9,0.701225221157074,4,0.4930477440357208,2,0.3405309319496155,4,0.33152422308921814,9,0.5736880898475647
6443,6,6,0.9811080098152161,6,0.9191753268241882,2,0.8415378332138062,4,0.6327199935913086,2,0.9390702843666077,4,0.8804921507835388,6,0.8069018125534058,4,0.8060997724533081,2,0.39893731474876404,2,0.6389939785003662,6,0.37614503502845764,2,0.32131892442703247
6444,3,3,0.6784048080444336,3,0.8094924092292786,5,0.43716979026794434,9,0.3006870746612549,7,0.6877127885818481,9,0.45639342069625854,7,0.6908711194992065,9,0.7759042382240295,0,0.41130563616752625,3,0.8187373280525208,3,0.6691133379936218,9,0.4649820327758789
6445,1,1,0.9983617663383484,1,0.9118533134460449,9,0.9601727724075317,0,0.5807399153709412,9,0.9149088263511658,0,0.4979843497276306,9,0.9753369688987732,9,0.9210963845252991,1,0.9833958148956299,1,0.836336076259613,1,0.7511952519416809,9,0.9279012680053711
6446,4,4,0.7113345265388489,4,0.9911511540412903,9,0.49862727522850037,4,0.8179892301559448,7,0.906795859336853,6,0.2125083953142166,9,0.6078882813453674,9,0.6668093204498291,7,0.46106088161468506,4,0.9668006300926208,4,0.6500324010848999,2,0.34375104308128357
6447,4,4,0.9996851682662964,4,0.9996484518051147,4,0.6953951716423035,4,0.9979522228240967,3,0.4319515824317932,4,0.7341893315315247,7,0.9268732666969299,9,0.5695702433586121,4,0.9964466691017151,4,0.9961295127868652,4,0.9587423205375671,9,0.5739352107048035
6448,7,7,0.998445451259613,7,0.9847630858421326,7,0.9565022587776184,7,0.7838705778121948,7,0.9965747594833374,7,0.8666989803314209,7,0.6466675400733948,9,0.8911363482475281,7,0.991858184337616,7,0.9948827028274536,7,0.8896204829216003,7,0.7023106813430786
6449,8,8,0.9965633749961853,8,0.9996582269668579,9,0.7109360694885254,9,0.9473146796226501,9,0.9891966581344604,9,0.9653903841972351,9,0.972623348236084,9,0.9690842032432556,8,0.9704816937446594,8,0.9973461627960205,8,0.6785023212432861,8,0.7566975355148315
6450,0,0,0.9993265867233276,0,0.9977001547813416,0,0.9989979863166809,0,0.8454312086105347,3,0.6686084866523743,0,0.45695286989212036,9,0.8139107823371887,4,0.291095495223999,0,0.9980227947235107,0,0.98796147108078,0,0.9793331027030945,0,0.6783317923545837
6451,1,1,0.9983695149421692,1,0.993807852268219,7,0.6063932180404663,9,0.8870940804481506,7,0.44992607831954956,1,0.4968242347240448,7,0.5293563008308411,9,0.8737226128578186,1,0.9940552711486816,1,0.5007566213607788,9,0.8908907771110535,9,0.9899430274963379
6452,4,4,0.8120984435081482,4,0.473438560962677,4,0.8697317838668823,2,0.5165902972221375,9,0.9763522744178772,9,0.43824735283851624,9,0.9744347929954529,4,0.9214131236076355,4,0.973848819732666,4,0.5304645895957947,4,0.9781656861305237,9,0.7108782529830933
6453,8,8,0.9995782971382141,8,0.9943591952323914,8,0.7299737334251404,9,0.6295095682144165,9,0.898797869682312,9,0.9779198169708252,9,0.9899857044219971,9,0.9414979219436646,8,0.9802815914154053,8,0.9771101474761963,9,0.4612915515899658,9,0.9198765158653259
6454,4,4,0.9999064207077026,4,0.9955568909645081,4,0.9913555979728699,4,0.6669232249259949,7,0.726415753364563,4,0.9972918629646301,4,0.8983047008514404,4,0.9833853244781494,4,0.9884180426597595,4,0.9964559674263,9,0.3033730983734131,4,0.9872334003448486
6455,6,6,0.9935053586959839,6,0.9975520968437195,3,0.9883760213851929,4,0.9824672341346741,3,0.8825030326843262,4,0.5041159391403198,3,0.7396944165229797,4,0.45785796642303467,3,0.5252536535263062,6,0.9780154824256897,2,0.7525896430015564,6,0.6694774627685547
6456,2,2,0.9902408123016357,2,0.9248709082603455,2,0.9972599744796753,2,0.9913622736930847,2,0.3461878299713135,4,0.5314710140228271,4,0.9131174087524414,4,0.810664176940918,3,0.7027131915092468,2,0.9787536859512329,2,0.6425099968910217,2,0.96914142370224
6457,2,2,0.9985373020172119,2,0.9975034594535828,3,0.9787993431091309,9,0.7502759695053101,9,0.7232157588005066,9,0.4168938994407654,9,0.9681478142738342,9,0.8168390393257141,3,0.9955759048461914,2,0.9050982594490051,3,0.8923145532608032,9,0.2510029673576355
6458,2,2,0.9999599456787109,2,0.9872573018074036,4,0.6728065609931946,6,0.7717552781105042,4,0.7093806862831116,4,0.449600487947464,4,0.8252570033073425,6,0.7147277593612671,3,0.6164586544036865,2,0.8971282839775085,2,0.5130938291549683,6,0.49217215180397034
6459,6,6,0.9999988079071045,6,0.9942463040351868,6,0.5497116446495056,6,0.3880626857280731,7,0.4067961275577545,4,0.49438127875328064,9,0.7210406064987183,9,0.8708308935165405,6,0.9939298629760742,6,0.9877554774284363,3,0.785053551197052,6,0.579051673412323
6460,3,3,0.9965110421180725,3,0.9942774176597595,3,0.6192274689674377,3,0.9859861135482788,3,0.7576241493225098,3,0.7810614109039307,9,0.9628441333770752,9,0.563118577003479,3,0.9726366400718689,3,0.9934117197990417,3,0.7151843309402466,3,0.9199388027191162
6461,4,4,0.9998249411582947,4,0.9997285008430481,4,0.9201674461364746,4,0.9778127670288086,4,0.829504132270813,4,0.9991588592529297,4,0.8104081153869629,4,0.9794760346412659,4,0.548877477645874,4,0.9975264668464661,3,0.627631425857544,9,0.2717686593532562
6462,0,0,0.9995530247688293,0,0.9980781078338623,0,0.9945135116577148,0,0.4684080481529236,0,0.8109269738197327,0,0.3517322540283203,9,0.9595173001289368,9,0.6065061688423157,0,0.9971743822097778,0,0.9975005984306335,0,0.9962043166160583,9,0.3053518831729889
6463,8,8,0.997298538684845,8,0.9829931259155273,8,0.9649157524108887,8,0.8963805437088013,0,0.9043854475021362,0,0.8654292225837708,0,0.8362371921539307,8,0.7178657650947571,8,0.9972858428955078,8,0.4959835708141327,8,0.9714068174362183,9,0.9135011434555054
6464,1,1,0.99998939037323,1,0.9062173962593079,3,0.473023921251297,9,0.5354192852973938,1,0.8949375152587891,9,0.9126535058021545,9,0.9102279543876648,9,0.8555786609649658,1,0.999942421913147,1,0.5976718068122864,1,0.9922460913658142,9,0.9118953943252563
6465,3,5,0.5599325895309448,3,0.9870325326919556,3,0.9232181906700134,3,0.9054147601127625,9,0.48366397619247437,3,0.45834189653396606,3,0.647650957107544,9,0.5126189589500427,3,0.8479190468788147,3,0.9254701137542725,0,0.7203064560890198,3,0.7525239586830139
6466,8,8,0.9986196756362915,8,0.976394772529602,2,0.6004704236984253,9,0.4278453588485718,3,0.7768934369087219,9,0.7517790198326111,9,0.9657211303710938,9,0.8246445655822754,8,0.4596205949783325,8,0.7984278798103333,2,0.3666025996208191,9,0.38472482562065125
6467,3,3,0.9264404773712158,3,0.9617393612861633,4,0.5477454662322998,4,0.9123855829238892,9,0.9574832916259766,9,0.6084672212600708,9,0.6521716117858887,9,0.8424471020698547,6,0.5284488797187805,3,0.3748343288898468,3,0.49894580245018005,4,0.607284426689148
6468,8,8,0.9999203681945801,8,0.9998400211334229,9,0.7752043008804321,8,0.8802529573440552,9,0.9913794994354248,8,0.9899657964706421,9,0.9916800856590271,9,0.889532208442688,8,0.9968847632408142,8,0.9994439482688904,8,0.9929313659667969,8,0.9908505082130432
6469,9,9,0.9890087246894836,9,0.9971392154693604,9,0.9949477910995483,9,0.8970298767089844,1,0.7724385857582092,9,0.4860571622848511,9,0.6481747031211853,9,0.9685965776443481,9,0.9763842225074768,9,0.989496648311615,9,0.9413026571273804,9,0.9913799166679382
6470,1,1,0.9999748468399048,1,0.9549084305763245,1,0.6569355130195618,9,0.9587835073471069,9,0.7564307451248169,9,0.9670771360397339,9,0.9918285012245178,9,0.9688100814819336,1,0.9999797344207764,1,0.6228272318840027,1,0.9971128702163696,9,0.8663905262947083
6471,6,6,0.9998316764831543,6,0.9852213263511658,0,0.7089480757713318,5,0.5188910365104675,3,0.8432222008705139,7,0.41480764746665955,9,0.6657127737998962,9,0.7195063233375549,6,0.7769786715507507,6,0.8848845362663269,3,0.8549701571464539,5,0.8538079261779785
6472,1,1,0.9999097585678101,1,0.9994146823883057,3,0.43186861276626587,9,0.6647255420684814,1,0.794043779373169,1,0.9722368121147156,9,0.6472357511520386,9,0.7877506017684937,1,0.9609128832817078,1,0.9966674447059631,0,0.5273282527923584,9,0.8524776101112366
6473,9,9,0.9922261238098145,9,0.9953137636184692,9,0.9786278605461121,9,0.9660367369651794,9,0.8760719299316406,4,0.22962138056755066,9,0.9840490818023682,9,0.9924097061157227,9,0.9781939387321472,9,0.9971843361854553,9,0.7903071641921997,9,0.9918875098228455
6474,8,8,0.9999970197677612,8,0.9976894855499268,8,0.5876585245132446,8,0.9086827039718628,3,0.5549853444099426,3,0.2294403463602066,9,0.6983136534690857,9,0.8345432281494141,8,0.7232547402381897,8,0.9692701697349548,3,0.9358639121055603,9,0.7432137727737427
6475,2,2,0.9990205764770508,2,0.9989033937454224,2,0.9652454853057861,2,0.9900447726249695,2,0.41345399618148804,2,0.5686684846878052,9,0.4093402326107025,9,0.874466061592102,2,0.9893950819969177,2,0.9988742470741272,2,0.9998273849487305,2,0.9974303841590881
6476,0,0,0.9999810457229614,0,0.9960712194442749,9,0.6063515543937683,9,0.4963107705116272,9,0.9326733946800232,9,0.746336817741394,9,0.9328545928001404,9,0.8205140829086304,0,0.9912332892417908,0,0.9958546757698059,0,0.6338353157043457,0,0.6787647008895874
6477,4,4,0.7450761795043945,4,0.9382857084274292,5,0.5194185376167297,4,0.9703895449638367,4,0.3365578055381775,4,0.8392308950424194,9,0.9837241172790527,4,0.8296409249305725,4,0.7668354511260986,4,0.7429182529449463,4,0.6619065403938293,4,0.9623596668243408
6478,7,7,0.937093198299408,7,0.9935346841812134,7,0.9993257522583008,7,0.4150976240634918,7,0.9911766052246094,7,0.7682878971099854,7,0.35073745250701904,9,0.9406312704086304,7,0.9876484870910645,7,0.9845349788665771,7,0.5841699242591858,7,0.8184120655059814
6479,4,4,0.9993202686309814,4,0.9998641014099121,4,0.9972418546676636,4,0.9966777563095093,3,0.7331473231315613,4,0.8433411121368408,9,0.714333176612854,9,0.5866304636001587,4,0.9822777509689331,4,0.9994938373565674,4,0.9850408434867859,4,0.9881975054740906
6480,0,0,0.9999555349349976,0,0.9817857146263123,3,0.7265825867652893,3,0.636743426322937,9,0.7579333782196045,3,0.37060174345970154,9,0.6429926156997681,9,0.5198134183883667,0,0.9995661377906799,0,0.9869712591171265,8,0.4510757029056549,0,0.26268258690834045
6481,0,0,0.8917670845985413,0,0.8324676752090454,0,0.6290199160575867,3,0.3057151734828949,0,0.6641477942466736,7,0.30271056294441223,5,0.4553796052932739,3,0.5349751710891724,3,0.9834946990013123,2,0.6706197261810303,3,0.9650552868843079,3,0.7650854587554932
6482,7,7,0.9862609505653381,7,0.9984378218650818,7,0.9850172400474548,7,0.858821451663971,9,0.8438257575035095,9,0.682407557964325,9,0.8669840097427368,9,0.897004246711731,7,0.9934900999069214,7,0.9982402324676514,7,0.41893914341926575,9,0.5105840563774109
6483,6,6,0.9999804496765137,6,0.9959075450897217,4,0.9917484521865845,2,0.3828910291194916,3,0.9590066075325012,9,0.4610130488872528,4,0.41156676411628723,4,0.6209862232208252,6,0.9984341263771057,6,0.8583177328109741,6,0.6973252892494202,9,0.35812559723854065
6484,8,8,0.9999904632568359,8,0.9994819760322571,3,0.8026329874992371,8,0.9480459094047546,3,0.5389620065689087,9,0.49473780393600464,9,0.9847360253334045,9,0.9145929217338562,8,0.9999140501022339,8,0.999057948589325,8,0.9554879665374756,8,0.971269965171814
6485,9,9,0.9975906610488892,9,0.9990062117576599,3,0.7638360857963562,9,0.5853285193443298,9,0.8635619282722473,3,0.5039432644844055,9,0.9923040270805359,9,0.9367366433143616,9,0.9821884036064148,9,0.9973940849304199,9,0.4877990484237671,9,0.9450185298919678
6486,8,8,0.950766921043396,6,0.6665911674499512,0,0.7956804037094116,0,0.6502166986465454,7,0.9349251985549927,0,0.5121999979019165,7,0.9904504418373108,9,0.6098602414131165,8,0.8454981446266174,6,0.699405312538147,3,0.757137656211853,9,0.7698869109153748
6487,6,6,0.999927282333374,6,0.995715320110321,4,0.35718509554862976,4,0.44444429874420166,9,0.9709043502807617,6,0.3801656663417816,9,0.6917277574539185,4,0.5111013650894165,6,0.8651733994483948,6,0.9781955480575562,4,0.328190416097641,9,0.738989531993866
6488,2,2,0.9210394620895386,2,0.9954972267150879,9,0.4443616569042206,2,0.759830892086029,9,0.9610880613327026,2,0.5873198509216309,9,0.8346879482269287,9,0.8066298961639404,9,0.5450458526611328,2,0.7951290011405945,9,0.8964834213256836,9,0.8095296025276184
6489,8,8,0.9997312426567078,8,0.9997990727424622,8,0.6958751678466797,8,0.9553666114807129,9,0.7206968069076538,8,0.9180722832679749,9,0.983705997467041,9,0.9210638999938965,8,0.9991053938865662,8,0.9997617602348328,8,0.9962847232818604,8,0.9990319013595581
6490,8,8,0.9990777969360352,8,0.9679507613182068,9,0.7518002390861511,9,0.7160196304321289,9,0.8064013719558716,9,0.8877530694007874,9,0.817158043384552,9,0.7485852837562561,9,0.9867240786552429,8,0.7007073760032654,9,0.9550862908363342,9,0.9307352304458618
6491,0,0,0.9994625449180603,0,0.9884507656097412,0,0.99785977602005,0,0.6696128249168396,0,0.9312328696250916,8,0.6370137929916382,9,0.9946111440658569,9,0.8890359401702881,0,0.9971730709075928,0,0.984596312046051,3,0.6748108267784119,9,0.696570634841919
6492,1,1,0.9983512163162231,1,0.9898618459701538,1,0.573173999786377,1,0.8990796208381653,9,0.9749543070793152,9,0.9451443552970886,9,0.9524874091148376,9,0.9456896781921387,1,0.9739006757736206,1,0.7136754989624023,9,0.7863672375679016,9,0.9478312730789185
6493,1,1,0.7551916241645813,1,0.8299484252929688,7,0.5427330136299133,9,0.32564055919647217,1,0.679085373878479,9,0.7599954009056091,9,0.9823070168495178,9,0.9658244252204895,1,0.8769531846046448,8,0.7722492814064026,2,0.648411214351654,8,0.78834068775177
6494,0,0,0.9994465708732605,0,0.9933671355247498,2,0.601169228553772,0,0.6814632415771484,0,0.9942458271980286,0,0.8860455751419067,9,0.6777428984642029,9,0.8357667922973633,0,0.9698468446731567,0,0.9881165027618408,3,0.718511700630188,0,0.4392431676387787
6495,7,7,0.9998877048492432,7,0.999872088432312,7,0.6242897510528564,7,0.9967626333236694,9,0.35503464937210083,7,0.500114917755127,9,0.5521992444992065,9,0.5805181264877319,7,0.9991658926010132,7,0.999452531337738,2,0.8838176727294922,7,0.5680508017539978
6496,7,7,0.9982503056526184,7,0.8383268713951111,7,0.9608777761459351,7,0.8165051341056824,7,0.832507848739624,7,0.5530856251716614,7,0.9889322519302368,9,0.5408449172973633,7,0.9367392063140869,7,0.49700015783309937,9,0.41114580631256104,9,0.8429381847381592
6497,4,2,0.8008443117141724,4,0.9089486598968506,4,0.7672057151794434,4,0.9806933999061584,9,0.9875718355178833,4,0.9280790090560913,9,0.5219810009002686,2,0.33344921469688416,3,0.6899591684341431,4,0.9149622321128845,2,0.6099205613136292,2,0.6329942345619202
6498,4,4,0.9817330837249756,4,0.9874163269996643,3,0.47046998143196106,4,0.9948299527168274,4,0.9523148536682129,4,0.9052374958992004,7,0.4034295380115509,4,0.3643011450767517,4,0.7543184757232666,4,0.9899897575378418,4,0.6399484276771545,4,0.9742527008056641
6499,7,3,0.43999820947647095,7,0.995098888874054,6,0.5426862239837646,4,0.5512557029724121,3,0.8164253234863281,7,0.7798486948013306,9,0.8785982131958008,9,0.8118869662284851,7,0.833480954170227,7,0.9489091038703918,2,0.4240625202655792,7,0.7689412832260132
6500,7,7,0.9846477508544922,7,0.9339380264282227,9,0.43412429094314575,9,0.49088820815086365,7,0.5441587567329407,9,0.5430219173431396,9,0.7146543264389038,4,0.2970200479030609,7,0.5210779309272766,9,0.2875814735889435,3,0.6673389673233032,9,0.6694395542144775
6501,2,2,0.9999887943267822,2,0.9942761063575745,2,0.989234983921051,2,0.5819516181945801,4,0.3822566568851471,4,0.6847256422042847,7,0.7055272459983826,9,0.2523289918899536,2,0.9998852014541626,2,0.9090454578399658,2,0.9197402000427246,2,0.9509841203689575
6502,6,6,0.9789557456970215,5,0.8394654393196106,3,0.5310605764389038,3,0.8505881428718567,3,0.565660834312439,3,0.3712029755115509,9,0.6246894001960754,3,0.5147773027420044,5,0.9845883250236511,5,0.9580520391464233,5,0.638679563999176,5,0.7986456155776978
6503,6,6,0.9371231198310852,6,0.9971524477005005,2,0.5489137172698975,2,0.44248145818710327,6,0.9380866289138794,4,0.495023638010025,2,0.6696639657020569,4,0.9799110889434814,5,0.6331795454025269,6,0.9306933283805847,3,0.4665297567844391,9,0.4163247048854828
6504,7,7,0.9730586409568787,7,0.9961697459220886,7,0.39248138666152954,4,0.7304359078407288,7,0.8800193071365356,7,0.9242327213287354,0,0.29431626200675964,2,0.33788782358169556,7,0.8256734013557434,4,0.6209391951560974,4,0.9783908724784851,4,0.8611962795257568
6505,4,4,0.9997377991676331,4,0.9985678195953369,4,0.9000221490859985,4,0.9413294792175293,4,0.439591646194458,4,0.9448993802070618,9,0.9555895924568176,9,0.3600342571735382,4,0.9859609603881836,4,0.9980134963989258,2,0.33756768703460693,9,0.3993549942970276
6506,5,5,0.9942197799682617,5,0.9975125789642334,3,0.9503152966499329,3,0.44747084379196167,9,0.9407440423965454,7,0.59879469871521,9,0.9239729642868042,9,0.8402494788169861,5,0.9818580150604248,5,0.9539236426353455,3,0.7416025996208191,5,0.7894008755683899
6507,4,4,0.9437516331672668,4,0.997948944568634,3,0.9698650240898132,4,0.4632208049297333,9,0.640194833278656,9,0.5074222087860107,9,0.8972053527832031,9,0.8582351207733154,4,0.9961777925491333,4,0.9974823594093323,3,0.7351850271224976,8,0.8898108601570129
6508,0,0,0.9991998076438904,0,0.9993407130241394,0,0.9763898849487305,0,0.995284378528595,0,0.9927957653999329,0,0.8656424880027771,3,0.30817195773124695,9,0.5750560164451599,0,0.9974517226219177,0,0.9994379878044128,0,0.984727144241333,0,0.9842510223388672
6509,9,9,0.9999876022338867,9,0.9995909333229065,9,0.8397893309593201,9,0.8439105153083801,9,0.3625158965587616,9,0.5022792220115662,9,0.9712893962860107,8,0.6326348185539246,9,0.9997708201408386,9,0.9991951584815979,9,0.9990302324295044,9,0.9983013868331909
6510,4,4,0.9670875072479248,4,0.9939261078834534,2,0.5388220548629761,4,0.4091852903366089,4,0.9736791253089905,4,0.36446017026901245,7,0.31473401188850403,9,0.7686928510665894,4,0.876595675945282,4,0.9925958514213562,4,0.7896020412445068,4,0.7770415544509888
6511,7,7,0.9998749494552612,7,0.9997637867927551,2,0.9090290069580078,7,0.9750272631645203,9,0.2654978632926941,7,0.944029688835144,9,0.8734054565429688,9,0.5420604944229126,7,0.9993669390678406,7,0.9995743632316589,9,0.5089482665061951,7,0.9528018832206726
6512,2,2,0.9997521042823792,2,0.9979782700538635,7,0.3445141613483429,2,0.9301543235778809,4,0.9650261998176575,4,0.410254567861557,4,0.9064239263534546,4,0.4343106746673584,2,0.964901328086853,2,0.9922548532485962,2,0.720486044883728,3,0.2919761836528778
6513,5,5,0.9978631138801575,5,0.9942249655723572,3,0.7764083743095398,4,0.48970067501068115,3,0.5700443983078003,4,0.2988709509372711,9,0.48981621861457825,9,0.5136133432388306,5,0.6199022531509399,5,0.9257117509841919,5,0.5272468328475952,5,0.8471091985702515
6514,3,3,0.8520548939704895,3,0.929110586643219,3,0.9865056872367859,3,0.9831675887107849,3,0.9826239943504333,3,0.47354423999786377,3,0.46624597907066345,9,0.41615578532218933,3,0.9984666109085083,3,0.9421286582946777,3,0.9881716370582581,3,0.9787232875823975
6515,2,2,0.9907806515693665,2,0.9957959651947021,3,0.5734560489654541,4,0.831383228302002,9,0.8002251386642456,2,0.20602259039878845,9,0.9517375230789185,9,0.9781234860420227,2,0.4284769296646118,2,0.9975953698158264,3,0.2369699478149414,9,0.8254836201667786
6516,2,2,0.9997153878211975,2,0.8843923211097717,2,0.9547463059425354,7,0.36707448959350586,3,0.9742515683174133,3,0.8098215460777283,7,0.7644592523574829,9,0.7956225275993347,2,0.9553780555725098,3,0.3547073006629944,2,0.6037838459014893,3,0.6217519640922546
6517,7,7,0.9992861151695251,7,0.9939283132553101,3,0.8084412813186646,3,0.4318203926086426,9,0.9794768691062927,9,0.949535608291626,1,0.39596298336982727,9,0.6875510215759277,7,0.9409956336021423,7,0.9847049713134766,3,0.45095184445381165,9,0.8520925045013428
6518,6,6,0.9985485672950745,6,0.9943197965621948,0,0.36246177554130554,4,0.28343290090560913,3,0.4157848060131073,0,0.756050705909729,3,0.639523983001709,3,0.5316055417060852,3,0.7175967693328857,6,0.5930298566818237,0,0.8580707907676697,9,0.602676272392273
