x,y,label,class,domain,model
-4.2665954,-4.63479,0,airplane,gray,ViT-S/16
7.704375,-6.6764703,6,frog,gray,ViT-S/16
6.96174,-7.5809135,6,frog,gray,ViT-S/16
-12.374659,6.077629,1,automobile,gray,ViT-S/16
6.2269053,3.3477893,6,frog,gray,ViT-S/16
7.443751,0.35879633,3,cat,gray,ViT-S/16
-14.958939,6.041986,1,automobile,gray,ViT-S/16
-0.45077717,-2.2569425,0,airplane,gray,ViT-S/16
-17.251602,1.0741466,9,truck,gray,ViT-S/16
9.269817,5.903019,5,dog,gray,ViT-S/16
5.253623,12.922019,7,horse,gray,ViT-S/16
-12.607689,0.6208093,9,truck,gray,ViT-S/16
-6.5763717,-10.57105,8,ship,gray,ViT-S/16
6.358408,9.333475,5,dog,gray,ViT-S/16
6.6989827,11.502085,7,horse,gray,ViT-S/16
-10.262518,-4.2510448,8,ship,gray,ViT-S/16
6.39333,-12.532499,6,frog,gray,ViT-S/16
2.863072,15.855876,7,horse,gray,ViT-S/16
-1.1763802,-5.868506,0,airplane,gray,ViT-S/16
8.59515,-4.7617536,4,deer,gray,ViT-S/16
-13.372694,2.0738823,9,truck,gray,ViT-S/16
8.95237,2.8469372,5,dog,gray,ViT-S/16
7.420407,-7.0675116,2,bird,gray,ViT-S/16
5.1410255,0.8020617,4,deer,gray,ViT-S/16
-3.9002361,-2.5880082,0,airplane,gray,ViT-S/16
-9.312263,1.7474117,9,truck,gray,ViT-S/16
5.8068337,-11.21009,6,frog,gray,ViT-S/16
5.955098,4.9117675,6,frog,gray,ViT-S/16
8.456156,4.27369,5,dog,gray,ViT-S/16
5.2038007,-4.5957365,4,deer,gray,ViT-S/16
7.2401614,10.23373,5,dog,gray,ViT-S/16
-15.16938,0.5595877,9,truck,gray,ViT-S/16
4.413902,3.8440588,2,bird,gray,ViT-S/16
12.6257,5.8137155,4,deer,gray,ViT-S/16
-13.861984,6.654413,1,automobile,gray,ViT-S/16
-11.19132,-3.4450395,9,truck,gray,ViT-S/16
8.066618,5.9596515,5,dog,gray,ViT-S/16
7.478828,-0.99908316,4,deer,gray,ViT-S/16
4.643328,-10.090027,6,frog,gray,ViT-S/16
7.236301,4.1020136,5,dog,gray,ViT-S/16
3.7607355,-5.402002,6,frog,gray,ViT-S/16
-9.357354,-5.076366,0,airplane,gray,ViT-S/16
-16.390535,1.8708317,9,truck,gray,ViT-S/16
9.097527,-2.2451594,3,cat,gray,ViT-S/16
-6.6565723,2.1939158,9,truck,gray,ViT-S/16
6.041189,15.106653,7,horse,gray,ViT-S/16
7.3129106,-7.423548,6,frog,gray,ViT-S/16
-11.809105,-1.0260533,9,truck,gray,ViT-S/16
-5.421059,-10.0920725,8,ship,gray,ViT-S/16
-8.246518,-2.776421,0,airplane,gray,ViT-S/16
3.496459,0.28364852,3,cat,gray,ViT-S/16
-8.722967,-11.469839,8,ship,gray,ViT-S/16
-6.303255,-13.000855,8,ship,gray,ViT-S/16
0.9912157,14.554438,7,horse,gray,ViT-S/16
4.7134547,9.483344,7,horse,gray,ViT-S/16
8.440565,5.4157405,4,deer,gray,ViT-S/16
5.6297436,2.8366783,6,frog,gray,ViT-S/16
5.023864,12.811487,7,horse,gray,ViT-S/16
7.6089807,6.1770687,3,cat,gray,ViT-S/16
3.4837475,-2.9145632,6,frog,gray,ViT-S/16
-3.5991488,4.080145,3,cat,gray,ViT-S/16
6.602245,-6.862197,6,frog,gray,ViT-S/16
4.687436,-6.1019735,2,bird,gray,ViT-S/16
-15.437939,3.148865,1,automobile,gray,ViT-S/16
3.9571676,-14.645395,2,bird,gray,ViT-S/16
4.9031487,-0.493188,3,cat,gray,ViT-S/16
2.125485,10.172378,7,horse,gray,ViT-S/16
4.5360775,-12.525705,2,bird,gray,ViT-S/16
5.8714952,-2.6502635,6,frog,gray,ViT-S/16
-6.64137,-11.4287815,8,ship,gray,ViT-S/16
-5.083706,-4.1773276,8,ship,gray,ViT-S/16
-7.473156,-0.035078764,0,airplane,gray,ViT-S/16
6.5153594,-7.576149,2,bird,gray,ViT-S/16
-10.966497,0.5667895,9,truck,gray,ViT-S/16
6.3636746,0.65711236,3,cat,gray,ViT-S/16
7.9100833,9.681107,3,cat,gray,ViT-S/16
-4.934559,-9.0665455,8,ship,gray,ViT-S/16
-7.7499275,-12.31703,8,ship,gray,ViT-S/16
-7.383417,5.9944487,1,automobile,gray,ViT-S/16
-14.391146,7.427189,1,automobile,gray,ViT-S/16
3.1950612,14.632078,7,horse,gray,ViT-S/16
8.421713,-2.9365656,2,bird,gray,ViT-S/16
8.099138,11.197803,5,dog,gray,ViT-S/16
6.2238684,5.2855353,2,bird,gray,ViT-S/16
2.496614,8.801107,7,horse,gray,ViT-S/16
-9.611416,-8.983318,8,ship,gray,ViT-S/16
-13.348768,2.060313,9,truck,gray,ViT-S/16
-6.1264515,-4.815599,0,airplane,gray,ViT-S/16
9.854506,0.22887555,3,cat,gray,ViT-S/16
-7.7245665,-6.3533897,8,ship,gray,ViT-S/16
4.98486,-10.34104,6,frog,gray,ViT-S/16
13.422798,4.9932785,4,deer,gray,ViT-S/16
5.932095,-6.8756204,6,frog,gray,ViT-S/16
7.951198,-7.9969287,6,frog,gray,ViT-S/16
2.421933,-8.8615885,0,airplane,gray,ViT-S/16
-2.7770476,-3.5981321,0,airplane,gray,ViT-S/16
4.988732,13.600696,7,horse,gray,ViT-S/16
10.703054,5.9037213,4,deer,gray,ViT-S/16
7.8981166,4.1635375,5,dog,gray,ViT-S/16
6.3057437,-3.0389032,6,frog,gray,ViT-S/16
6.7093368,-0.19697703,3,cat,gray,ViT-S/16
-11.256628,8.235928,1,automobile,gray,ViT-S/16
-14.410044,8.706363,1,automobile,gray,ViT-S/16
6.9998555,-0.34264252,3,cat,gray,ViT-S/16
5.6391063,-9.052855,6,frog,gray,ViT-S/16
-5.021482,-8.173734,8,ship,gray,ViT-S/16
6.414652,11.203174,7,horse,gray,ViT-S/16
13.119093,2.1927052,4,deer,gray,ViT-S/16
-0.9892494,-6.121044,0,airplane,gray,ViT-S/16
1.9232378,-7.570764,6,frog,gray,ViT-S/16
7.058183,-15.556979,2,bird,gray,ViT-S/16
-18.92604,3.9935796,1,automobile,gray,ViT-S/16
5.5188994,4.380053,3,cat,gray,ViT-S/16
-1.4554577,-4.610501,0,airplane,gray,ViT-S/16
4.798266,4.8262353,4,deer,gray,ViT-S/16
8.306793,2.4310594,2,bird,gray,ViT-S/16
3.7973185,10.413837,7,horse,gray,ViT-S/16
-7.820811,-10.608058,8,ship,gray,ViT-S/16
3.8478594,2.0223231,3,cat,gray,ViT-S/16
-11.163729,5.6423106,1,automobile,gray,ViT-S/16
7.397451,-9.424482,2,bird,gray,ViT-S/16
-7.933196,-10.3304615,8,ship,gray,ViT-S/16
-5.115138,-9.909892,0,airplane,gray,ViT-S/16
-7.9123487,-10.014918,8,ship,gray,ViT-S/16
7.1476855,0.03677109,3,cat,gray,ViT-S/16
6.701431,2.8873045,5,dog,gray,ViT-S/16
5.5484877,-12.17275,2,bird,gray,ViT-S/16
11.348255,-2.5871563,4,deer,gray,ViT-S/16
-15.965311,10.227111,1,automobile,gray,ViT-S/16
-7.738515,-10.022568,8,ship,gray,ViT-S/16
-12.404554,6.0084233,9,truck,gray,ViT-S/16
-11.187649,4.3535113,1,automobile,gray,ViT-S/16
7.8243337,-5.731421,2,bird,gray,ViT-S/16
-12.020817,2.1985457,9,truck,gray,ViT-S/16
4.3130627,15.599874,7,horse,gray,ViT-S/16
9.5222225,-13.304414,2,bird,gray,ViT-S/16
-10.914583,-5.1316595,9,truck,gray,ViT-S/16
5.609867,-4.445232,6,frog,gray,ViT-S/16
7.7416625,7.2022786,5,dog,gray,ViT-S/16
3.8918414,-8.536505,6,frog,gray,ViT-S/16
8.345062,2.44149,3,cat,gray,ViT-S/16
-2.4394536,-5.8564935,8,ship,gray,ViT-S/16
4.7048473,9.733194,7,horse,gray,ViT-S/16
9.118422,-9.140165,6,frog,gray,ViT-S/16
6.846765,6.739758,2,bird,gray,ViT-S/16
6.0644827,8.547116,5,dog,gray,ViT-S/16
8.951576,-8.320278,2,bird,gray,ViT-S/16
-2.2252336,-8.249451,8,ship,gray,ViT-S/16
-12.137049,0.35644498,9,truck,gray,ViT-S/16
5.1247473,-3.7149305,6,frog,gray,ViT-S/16
-4.185651,2.003635,0,airplane,gray,ViT-S/16
1.3756733,-0.7290511,0,airplane,gray,ViT-S/16
7.3236775,8.283311,5,dog,gray,ViT-S/16
5.6746817,-11.50717,2,bird,gray,ViT-S/16
-14.194313,2.756298,9,truck,gray,ViT-S/16
6.547686,4.01664,5,dog,gray,ViT-S/16
7.6107516,1.8403518,4,deer,gray,ViT-S/16
5.1845093,-8.001374,2,bird,gray,ViT-S/16
-15.057837,8.274783,1,automobile,gray,ViT-S/16
2.738659,5.6931076,6,frog,gray,ViT-S/16
7.2698874,-10.436642,6,frog,gray,ViT-S/16
-6.3994412,-2.6408713,8,ship,gray,ViT-S/16
8.478998,5.519868,4,deer,gray,ViT-S/16
-8.452225,-9.855923,8,ship,gray,ViT-S/16
8.387518,-4.5402327,4,deer,gray,ViT-S/16
6.772161,4.5610514,5,dog,gray,ViT-S/16
-6.779831,-6.366845,0,airplane,gray,ViT-S/16
-12.9734,1.1393187,9,truck,gray,ViT-S/16
-9.1997175,0.978578,9,truck,gray,ViT-S/16
-12.249754,-3.2517343,9,truck,gray,ViT-S/16
-6.7800317,-5.1211276,8,ship,gray,ViT-S/16
-12.900881,1.4543363,9,truck,gray,ViT-S/16
-14.006239,1.7259617,9,truck,gray,ViT-S/16
7.189688,1.5420021,3,cat,gray,ViT-S/16
4.2244105,10.160409,7,horse,gray,ViT-S/16
6.5049396,3.279137,5,dog,gray,ViT-S/16
-8.100948,-2.6619618,0,airplane,gray,ViT-S/16
0.8637185,-0.6941006,0,airplane,gray,ViT-S/16
8.793297,6.3678164,5,dog,gray,ViT-S/16
4.975632,-11.166218,2,bird,gray,ViT-S/16
8.196802,-13.707668,2,bird,gray,ViT-S/16
4.6085443,0.8050606,3,cat,gray,ViT-S/16
-5.748598,-12.559574,8,ship,gray,ViT-S/16
5.362167,-6.438702,6,frog,gray,ViT-S/16
6.8580985,0.780071,3,cat,gray,ViT-S/16
5.2757053,5.7143745,4,deer,gray,ViT-S/16
-6.2993355,-7.4396706,0,airplane,gray,ViT-S/16
10.035404,2.6839664,5,dog,gray,ViT-S/16
-6.693549,-7.7273383,8,ship,gray,ViT-S/16
-6.089434,-2.1444016,0,airplane,gray,ViT-S/16
-9.243044,2.8146372,1,automobile,gray,ViT-S/16
5.8001795,8.579878,7,horse,gray,ViT-S/16
7.1756883,-5.816146,2,bird,gray,ViT-S/16
-7.4070153,-10.5107975,8,ship,gray,ViT-S/16
-3.7862272,-9.176093,8,ship,gray,ViT-S/16
5.513059,11.909352,7,horse,gray,ViT-S/16
-3.9085693,-11.480093,8,ship,gray,ViT-S/16
5.3145647,6.0440574,5,dog,gray,ViT-S/16
-15.332563,7.382155,1,automobile,gray,ViT-S/16
-7.46712,-6.4615355,8,ship,gray,ViT-S/16
0.18991184,9.942463,7,horse,gray,ViT-S/16
-15.041119,7.8955173,1,automobile,gray,ViT-S/16
6.9692073,-0.84710026,3,cat,gray,ViT-S/16
-0.2860688,-7.7302184,0,airplane,gray,ViT-S/16
8.946625,1.7471626,5,dog,gray,ViT-S/16
6.111912,16.528177,7,horse,gray,ViT-S/16
-16.584799,-2.0107503,9,truck,gray,ViT-S/16
7.701263,12.704611,7,horse,gray,ViT-S/16
4.5235686,-0.9846021,4,deer,gray,ViT-S/16
7.667624,6.713485,5,dog,gray,ViT-S/16
-8.055069,-4.587328,9,truck,gray,ViT-S/16
-9.173946,-6.0160885,8,ship,gray,ViT-S/16
-0.69863904,-7.344212,0,airplane,gray,ViT-S/16
6.945537,16.374702,7,horse,gray,ViT-S/16
-16.390308,-0.03044054,9,truck,gray,ViT-S/16
2.0932786,-2.9559643,8,ship,gray,ViT-S/16
9.64245,-2.728354,2,bird,gray,ViT-S/16
8.604269,10.023502,7,horse,gray,ViT-S/16
5.0806665,-6.0353565,6,frog,gray,ViT-S/16
-13.16021,2.1118586,9,truck,gray,ViT-S/16
11.254747,4.6071005,4,deer,gray,ViT-S/16
6.2059155,-2.815523,3,cat,gray,ViT-S/16
-13.659048,4.8880043,9,truck,gray,ViT-S/16
-3.1666317,-4.443007,6,frog,gray,ViT-S/16
9.7503605,-2.0806699,4,deer,gray,ViT-S/16
7.270188,10.854275,7,horse,gray,ViT-S/16
4.7149496,-3.1424992,6,frog,gray,ViT-S/16
7.462255,10.298921,5,dog,gray,ViT-S/16
-14.711363,9.043004,1,automobile,gray,ViT-S/16
5.9806376,8.606312,5,dog,gray,ViT-S/16
-2.1915953,-6.747309,8,ship,gray,ViT-S/16
-9.581104,-11.563578,8,ship,gray,ViT-S/16
-7.351224,-3.4639802,0,airplane,gray,ViT-S/16
12.016041,-3.2199728,4,deer,gray,ViT-S/16
-10.604872,0.86264503,0,airplane,gray,ViT-S/16
5.616828,8.228357,5,dog,gray,ViT-S/16
7.7327065,12.827353,5,dog,gray,ViT-S/16
-16.102451,6.4365187,1,automobile,gray,ViT-S/16
-16.666224,8.413868,1,automobile,gray,ViT-S/16
-7.439642,-7.8011613,8,ship,gray,ViT-S/16
-12.842546,3.660745,9,truck,gray,ViT-S/16
-2.4551969,-4.859839,0,airplane,gray,ViT-S/16
5.643512,0.80495787,3,cat,gray,ViT-S/16
-12.46298,7.399309,1,automobile,gray,ViT-S/16
-11.169376,0.42210189,9,truck,gray,ViT-S/16
4.199003,-1.3515127,2,bird,gray,ViT-S/16
4.9214916,-13.209254,2,bird,gray,ViT-S/16
5.962124,3.5136282,5,dog,gray,ViT-S/16
4.8647904,4.313545,3,cat,gray,ViT-S/16
-12.396715,1.9715631,9,truck,gray,ViT-S/16
-12.641172,-2.977316,9,truck,gray,ViT-S/16
7.1320977,0.5922642,4,deer,gray,ViT-S/16
1.4932439,-8.419067,0,airplane,gray,ViT-S/16
7.750829,-1.9355801,3,cat,gray,ViT-S/16
-3.905408,-5.728838,0,airplane,gray,ViT-S/16
-8.647242,-4.354572,0,airplane,gray,ViT-S/16
-9.306272,0.92649794,9,truck,gray,ViT-S/16
-4.3897038,-11.488036,8,ship,gray,ViT-S/16
-10.884926,3.7096174,1,automobile,gray,ViT-S/16
6.611604,7.390619,5,dog,gray,ViT-S/16
3.5379152,12.239601,7,horse,gray,ViT-S/16
-8.979408,-2.710437,0,airplane,gray,ViT-S/16
-2.515158,-9.038664,8,ship,gray,ViT-S/16
2.441449,1.9950497,2,bird,gray,ViT-S/16
8.966032,-0.56686443,4,deer,gray,ViT-S/16
3.124751,16.308683,7,horse,gray,ViT-S/16
6.1787977,-0.82143223,0,airplane,gray,ViT-S/16
8.55789,-1.9690144,2,bird,gray,ViT-S/16
7.924954,4.2283154,3,cat,gray,ViT-S/16
5.187303,-6.434441,6,frog,gray,ViT-S/16
5.2713346,3.5826974,3,cat,gray,ViT-S/16
-7.7259774,-10.640718,8,ship,gray,ViT-S/16
9.507917,4.824346,5,dog,gray,ViT-S/16
-8.43763,-2.5837455,0,airplane,gray,ViT-S/16
8.261866,2.0296876,3,cat,gray,ViT-S/16
11.169952,0.14199385,4,deer,gray,ViT-S/16
6.7455544,1.0785663,3,cat,gray,ViT-S/16
-16.331123,0.989305,9,truck,gray,ViT-S/16
-6.6581273,0.17047021,0,airplane,gray,ViT-S/16
6.9342017,-11.149352,6,frog,gray,ViT-S/16
-17.98933,9.29448,1,automobile,gray,ViT-S/16
-7.0075817,-3.9754512,0,airplane,gray,ViT-S/16
-15.102671,1.6766157,9,truck,gray,ViT-S/16
-10.286938,3.1918192,1,automobile,gray,ViT-S/16
4.293204,-4.0668397,0,airplane,gray,ViT-S/16
3.6158462,12.820349,7,horse,gray,ViT-S/16
-15.290852,-2.0103543,9,truck,gray,ViT-S/16
-13.5331135,5.3149676,1,automobile,gray,ViT-S/16
8.394289,-12.960229,2,bird,gray,ViT-S/16
5.2511363,-8.912341,6,frog,gray,ViT-S/16
-17.517353,1.1955955,9,truck,gray,ViT-S/16
4.1035776,2.8658493,3,cat,gray,ViT-S/16
11.005562,-1.6625286,4,deer,gray,ViT-S/16
3.6231284,-6.9983683,6,frog,gray,ViT-S/16
-3.302064,-5.5696406,0,airplane,gray,ViT-S/16
-5.2520494,-5.383818,0,airplane,gray,ViT-S/16
7.542131,-7.019996,6,frog,gray,ViT-S/16
6.6735177,-10.640266,6,frog,gray,ViT-S/16
6.066738,-9.43118,6,frog,gray,ViT-S/16
7.026274,0.8418511,3,cat,gray,ViT-S/16
6.935579,-7.6802583,2,bird,gray,ViT-S/16
9.065756,-8.678063,6,frog,gray,ViT-S/16
-15.592041,3.7031229,1,automobile,gray,ViT-S/16
-10.731293,-5.2745686,8,ship,gray,ViT-S/16
4.1874833,-8.282249,2,bird,gray,ViT-S/16
-16.144686,8.148851,1,automobile,gray,ViT-S/16
6.4917884,-3.2383718,6,frog,gray,ViT-S/16
-12.072828,-9.720219,8,ship,gray,ViT-S/16
4.978649,-11.489803,6,frog,gray,ViT-S/16
1.1420972,-6.091166,8,ship,gray,ViT-S/16
2.4659855,-4.8733954,0,airplane,gray,ViT-S/16
9.424437,4.143606,4,deer,gray,ViT-S/16
-0.26193345,-5.5345974,0,airplane,gray,ViT-S/16
7.6312966,12.218554,7,horse,gray,ViT-S/16
8.720457,14.273218,7,horse,gray,ViT-S/16
8.213013,7.865967,5,dog,gray,ViT-S/16
7.2130294,11.506775,5,dog,gray,ViT-S/16
8.042824,-1.2636759,3,cat,gray,ViT-S/16
9.060293,9.757004,5,dog,gray,ViT-S/16
7.6836905,-14.237158,2,bird,gray,ViT-S/16
6.7194467,3.4958906,3,cat,gray,ViT-S/16
6.455517,6.138211,4,deer,gray,ViT-S/16
-14.524847,5.557729,1,automobile,gray,ViT-S/16
3.0788417,14.606248,7,horse,gray,ViT-S/16
2.7882333,6.6213536,5,dog,gray,ViT-S/16
11.404846,-1.2519825,4,deer,gray,ViT-S/16
5.2925243,-10.46948,6,frog,gray,ViT-S/16
-15.40608,6.595396,1,automobile,gray,ViT-S/16
-15.360147,1.8233607,9,truck,gray,ViT-S/16
6.5175223,4.235585,3,cat,gray,ViT-S/16
6.1086164,-7.1126757,6,frog,gray,ViT-S/16
6.2507067,-8.158133,6,frog,gray,ViT-S/16
-17.261244,2.0398748,9,truck,gray,ViT-S/16
6.854731,0.246357,3,cat,gray,ViT-S/16
-9.389465,-10.568233,8,ship,gray,ViT-S/16
-3.8415978,-5.2607126,0,airplane,gray,ViT-S/16
3.4938216,16.785233,7,horse,gray,ViT-S/16
8.431799,-3.4143076,2,bird,gray,ViT-S/16
3.805807,-10.174931,6,frog,gray,ViT-S/16
5.073789,-7.124908,2,bird,gray,ViT-S/16
10.8330765,3.3840222,5,dog,gray,ViT-S/16
-6.5136614,-10.306873,8,ship,gray,ViT-S/16
7.5840306,10.040781,5,dog,gray,ViT-S/16
9.020008,3.654149,4,deer,gray,ViT-S/16
2.5063238,-8.564745,6,frog,gray,ViT-S/16
-3.5130486,-9.296323,8,ship,gray,ViT-S/16
-12.083927,-0.915424,9,truck,gray,ViT-S/16
-14.115061,2.2809172,9,truck,gray,ViT-S/16
-15.559334,6.889572,1,automobile,gray,ViT-S/16
-11.064793,-5.269771,0,airplane,gray,ViT-S/16
6.5134034,-9.688402,2,bird,gray,ViT-S/16
9.296822,-7.322398,2,bird,gray,ViT-S/16
11.336893,3.7974956,7,horse,gray,ViT-S/16
7.727857,-0.64161754,3,cat,gray,ViT-S/16
8.104282,-1.8489405,2,bird,gray,ViT-S/16
-7.0922303,-9.758343,8,ship,gray,ViT-S/16
-6.1941333,-4.141333,0,airplane,gray,ViT-S/16
-11.846565,-1.6827987,9,truck,gray,ViT-S/16
6.662681,5.2127557,5,dog,gray,ViT-S/16
-1.4625924,-7.9592295,8,ship,gray,ViT-S/16
-6.713937,5.041341,1,automobile,gray,ViT-S/16
-13.205269,2.6806357,9,truck,gray,ViT-S/16
10.417215,4.545428,4,deer,gray,ViT-S/16
-14.763067,1.7422729,1,automobile,gray,ViT-S/16
10.392509,0.24822924,3,cat,gray,ViT-S/16
6.2544894,1.0779957,8,ship,gray,ViT-S/16
-15.131729,6.9931536,1,automobile,gray,ViT-S/16
6.4857717,-4.649791,4,deer,gray,ViT-S/16
4.005577,15.466972,7,horse,gray,ViT-S/16
-17.608099,0.09836599,9,truck,gray,ViT-S/16
10.115097,-3.7641335,4,deer,gray,ViT-S/16
7.2896876,0.43196777,2,bird,gray,ViT-S/16
-0.42324853,14.864811,7,horse,gray,ViT-S/16
-4.988509,0.76752937,0,airplane,gray,ViT-S/16
0.7122197,9.029401,7,horse,gray,ViT-S/16
1.0224526,-11.589996,0,airplane,gray,ViT-S/16
5.2672157,-9.301576,6,frog,gray,ViT-S/16
6.048191,-11.7247715,6,frog,gray,ViT-S/16
-10.476343,2.007771,9,truck,gray,ViT-S/16
-4.2877045,-4.0253367,0,airplane,gray,ViT-S/16
-10.305693,5.1299505,9,truck,gray,ViT-S/16
9.100414,3.7180436,2,bird,gray,ViT-S/16
-6.0109057,-8.694283,8,ship,gray,ViT-S/16
1.4431736,11.241694,7,horse,gray,ViT-S/16
10.447865,-3.957996,2,bird,gray,ViT-S/16
8.004644,1.9080217,2,bird,gray,ViT-S/16
6.216781,9.091832,5,dog,gray,ViT-S/16
-13.96669,7.2403708,1,automobile,gray,ViT-S/16
5.967476,-13.145936,2,bird,gray,ViT-S/16
4.872322,-6.161093,6,frog,gray,ViT-S/16
9.092386,-10.476131,2,bird,gray,ViT-S/16
-13.403929,3.9702241,9,truck,gray,ViT-S/16
6.2698803,-10.997928,6,frog,gray,ViT-S/16
9.173195,-0.302124,2,bird,gray,ViT-S/16
4.599382,5.7880864,3,cat,gray,ViT-S/16
-2.7358952,-4.7010837,0,airplane,gray,ViT-S/16
5.041329,0.8853892,3,cat,gray,ViT-S/16
-12.9425335,1.9434617,9,truck,gray,ViT-S/16
-14.320763,4.2617865,8,ship,gray,ViT-S/16
3.8706164,14.65687,7,horse,gray,ViT-S/16
-7.184781,-8.91015,8,ship,gray,ViT-S/16
-9.992315,-9.547578,8,ship,gray,ViT-S/16
4.1189857,-0.8842366,4,deer,gray,ViT-S/16
-5.2186956,-4.2038035,0,airplane,gray,ViT-S/16
-11.576616,2.0066218,1,automobile,gray,ViT-S/16
-4.425568,-10.254428,8,ship,gray,ViT-S/16
7.367703,-4.970654,2,bird,gray,ViT-S/16
5.2991395,15.720666,7,horse,gray,ViT-S/16
-9.567278,-5.662909,9,truck,gray,ViT-S/16
7.5819497,4.11974,3,cat,gray,ViT-S/16
2.894846,-11.200043,6,frog,gray,ViT-S/16
-14.936304,6.61233,1,automobile,gray,ViT-S/16
-16.452475,1.5627164,9,truck,gray,ViT-S/16
4.274845,-1.2790939,0,airplane,gray,ViT-S/16
6.8870854,13.34605,7,horse,gray,ViT-S/16
8.096153,-0.09666076,3,cat,gray,ViT-S/16
5.3586297,13.443461,7,horse,gray,ViT-S/16
9.849945,0.4654511,4,deer,gray,ViT-S/16
9.472719,6.8118186,5,dog,gray,ViT-S/16
-9.633631,-9.933239,0,airplane,gray,ViT-S/16
-4.0739694,-3.327204,0,airplane,gray,ViT-S/16
8.685074,-11.52206,2,bird,gray,ViT-S/16
-15.965061,0.90602875,9,truck,gray,ViT-S/16
10.187988,-2.9374783,3,cat,gray,ViT-S/16
7.252628,-5.7583523,4,deer,gray,ViT-S/16
-7.828298,-4.72156,0,airplane,gray,ViT-S/16
5.4578576,-6.461221,6,frog,gray,ViT-S/16
10.884352,-2.7732027,2,bird,gray,ViT-S/16
7.3064303,5.8983274,5,dog,gray,ViT-S/16
8.943506,0.7191416,3,cat,gray,ViT-S/16
2.589282,2.0974174,7,horse,gray,ViT-S/16
-4.493021,0.798036,3,cat,gray,ViT-S/16
5.730549,13.536339,7,horse,gray,ViT-S/16
7.021833,-5.088824,2,bird,gray,ViT-S/16
10.106438,-2.2001874,5,dog,gray,ViT-S/16
8.439178,6.667633,3,cat,gray,ViT-S/16
-15.0704,2.3612537,1,automobile,gray,ViT-S/16
-18.035675,7.6075573,1,automobile,gray,ViT-S/16
11.289616,-3.6438978,4,deer,gray,ViT-S/16
-15.632662,1.4400929,9,truck,gray,ViT-S/16
-11.466419,2.796386,9,truck,gray,ViT-S/16
9.735733,5.64629,5,dog,gray,ViT-S/16
2.3111012,8.858468,7,horse,gray,ViT-S/16
6.181889,6.235854,5,dog,gray,ViT-S/16
4.7645493,-5.2347326,0,airplane,gray,ViT-S/16
6.270358,-9.524066,2,bird,gray,ViT-S/16
5.1152725,-11.448599,2,bird,gray,ViT-S/16
0.10351598,-6.286053,2,bird,gray,ViT-S/16
-16.708782,0.8936347,9,truck,gray,ViT-S/16
8.516087,8.235907,7,horse,gray,ViT-S/16
6.5696273,0.6300777,3,cat,gray,ViT-S/16
-13.236406,4.59625,9,truck,gray,ViT-S/16
6.699858,6.642969,4,deer,gray,ViT-S/16
10.992493,-5.850405,3,cat,gray,ViT-S/16
6.577144,9.403216,5,dog,gray,ViT-S/16
8.378866,0.22810522,4,deer,gray,ViT-S/16
-0.041154742,-10.234175,6,frog,gray,ViT-S/16
9.106535,7.966277,5,dog,gray,ViT-S/16
8.935162,-5.0594234,6,frog,gray,ViT-S/16
-14.3024235,5.579005,1,automobile,gray,ViT-S/16
6.9150186,8.52293,4,deer,gray,ViT-S/16
3.1693711,-0.3606458,3,cat,gray,ViT-S/16
7.770412,-0.318089,4,deer,gray,ViT-S/16
10.424339,7.666959,4,deer,gray,ViT-S/16
8.650574,2.1108127,3,cat,gray,ViT-S/16
5.9650054,5.5776153,7,horse,gray,ViT-S/16
-6.326599,-9.535542,8,ship,gray,ViT-S/16
7.4106994,-0.20842326,3,cat,gray,ViT-S/16
4.0729156,15.782784,7,horse,gray,ViT-S/16
-7.292106,-12.749387,8,ship,gray,ViT-S/16
-5.393875,-7.2158227,0,airplane,gray,ViT-S/16
9.478638,5.815253,5,dog,gray,ViT-S/16
6.8097386,13.216193,7,horse,gray,ViT-S/16
6.894666,-6.2435308,6,frog,gray,ViT-S/16
-6.732734,-4.6483827,0,airplane,gray,ViT-S/16
9.318014,3.7453372,5,dog,gray,ViT-S/16
7.9426847,0.9526936,4,deer,gray,ViT-S/16
-7.965849,3.6010141,8,ship,gray,ViT-S/16
6.158101,-10.551894,6,frog,gray,ViT-S/16
-5.4122515,-10.75778,8,ship,gray,ViT-S/16
5.653135,4.1468177,5,dog,gray,ViT-S/16
6.8631215,3.6598978,5,dog,gray,ViT-S/16
-6.8818307,-2.3347774,9,truck,gray,ViT-S/16
-15.220869,1.939451,9,truck,gray,ViT-S/16
-14.934704,2.1052792,9,truck,gray,ViT-S/16
11.31197,2.7584448,5,dog,gray,ViT-S/16
-4.0190907,-6.4694486,0,airplane,gray,ViT-S/16
-18.410383,10.265289,1,automobile,gray,ViT-S/16
-3.4150794,3.7483332,0,airplane,gray,ViT-S/16
-7.5619764,-10.158372,8,ship,gray,ViT-S/16
-16.256855,3.1328309,1,automobile,gray,ViT-S/16
-17.480633,6.7434325,1,automobile,gray,ViT-S/16
-8.67631,-9.839363,8,ship,gray,ViT-S/16
-7.688851,-2.6472147,0,airplane,gray,ViT-S/16
8.209747,-1.9718138,2,bird,gray,ViT-S/16
6.7639146,-8.963563,2,bird,gray,ViT-S/16
-3.2250562,-5.506828,0,airplane,gray,ViT-S/16
6.549846,0.35304812,4,deer,gray,ViT-S/16
5.7589273,-3.7416306,6,frog,gray,ViT-S/16
7.1743274,7.5954304,5,dog,gray,ViT-S/16
