x,y,label,class,domain,model
-1.9774069,-1.3626989,5,dog,clean,ResNet-50
-3.5255885,-2.358055,6,frog,clean,ResNet-50
4.9317756,-2.2482717,0,airplane,clean,ResNet-50
4.142663,0.37771222,9,truck,clean,ResNet-50
5.5730577,0.46606696,0,airplane,clean,ResNet-50
-12.248316,61.500507,1,automobile,clean,ResNet-50
-2.7213051,-4.044599,5,dog,clean,ResNet-50
-4.097945,-4.7602363,3,cat,clean,ResNet-50
-3.4505355,-3.6330998,3,cat,clean,ResNet-50
-12.713764,-29.40993,5,dog,clean,ResNet-50
42.806507,0.6940635,8,ship,clean,ResNet-50
-1.3997428,-10.845803,7,horse,clean,ResNet-50
-6.233784,-10.823441,5,dog,clean,ResNet-50
-5.874119,1.11965,6,frog,clean,ResNet-50
-3.843764,-5.3114533,5,dog,clean,ResNet-50
70.78441,0.2820069,8,ship,clean,ResNet-50
4.406545,0.29534608,0,airplane,clean,ResNet-50
-5.6537113,-8.528501,5,dog,clean,ResNet-50
-1.8791913,5.796382,9,truck,clean,ResNet-50
-1.5996493,-1.4822602,4,deer,clean,ResNet-50
-6.497048,1.5230294,6,frog,clean,ResNet-50
-8.38441,-16.467407,5,dog,clean,ResNet-50
-8.187516,36.201756,1,automobile,clean,ResNet-50
-6.0081487,27.103611,1,automobile,clean,ResNet-50
13.987212,-1.5604818,0,airplane,clean,ResNet-50
-5.686113,-9.627854,3,cat,clean,ResNet-50
-1.3236226,-1.1289551,3,cat,clean,ResNet-50
-1.6493921,5.5431137,9,truck,clean,ResNet-50
-2.9570343,-2.4136522,4,deer,clean,ResNet-50
20.913713,0.27257115,8,ship,clean,ResNet-50
-8.038907,37.124115,1,automobile,clean,ResNet-50
-2.0269253,-9.050443,7,horse,clean,ResNet-50
-1.5485688,-8.470515,7,horse,clean,ResNet-50
-0.47983032,3.6687016,9,truck,clean,ResNet-50
-2.6171823,7.08637,9,truck,clean,ResNet-50
-2.967486,-1.7894311,4,deer,clean,ResNet-50
2.3204584,-2.5452633,3,cat,clean,ResNet-50
-5.8934984,1.0139277,6,frog,clean,ResNet-50
-3.2731194,-5.007889,3,cat,clean,ResNet-50
-2.3566399,-2.2550104,2,bird,clean,ResNet-50
16.658432,0.6952197,8,ship,clean,ResNet-50
-1.2939043,-1.0747067,2,bird,clean,ResNet-50
-2.524903,-5.0031343,7,horse,clean,ResNet-50
-3.0601737,-0.42282072,6,frog,clean,ResNet-50
-2.9248598,-6.618629,7,horse,clean,ResNet-50
1.3181888,-0.8556811,0,airplane,clean,ResNet-50
-2.8669007,0.5932933,2,bird,clean,ResNet-50
-3.7868788,16.255781,1,automobile,clean,ResNet-50
-1.8809676,-2.4541912,2,bird,clean,ResNet-50
-1.8044077,3.5862494,9,truck,clean,ResNet-50
-2.2181125,-1.2200257,4,deer,clean,ResNet-50
-3.4301953,-0.021585278,6,frog,clean,ResNet-50
-0.6938942,2.963691,9,truck,clean,ResNet-50
-5.570969,-0.8800707,6,frog,clean,ResNet-50
-2.3201013,4.3066173,1,automobile,clean,ResNet-50
3.803713,-0.947543,0,airplane,clean,ResNet-50
-4.1476517,17.757107,1,automobile,clean,ResNet-50
46.30664,0.46453562,8,ship,clean,ResNet-50
-1.3699173,-12.521913,7,horse,clean,ResNet-50
0.23107123,2.4872463,0,airplane,clean,ResNet-50
8.808231,-2.0737777,0,airplane,clean,ResNet-50
-2.65932,-1.441905,4,deer,clean,ResNet-50
-1.6440288,-13.357732,7,horse,clean,ResNet-50
-0.298151,-1.7950035,4,deer,clean,ResNet-50
-1.6581544,-1.5599531,2,bird,clean,ResNet-50
-3.2687252,-0.42863366,6,frog,clean,ResNet-50
-1.7953225,3.2365212,9,truck,clean,ResNet-50
-4.2847624,-6.4328847,5,dog,clean,ResNet-50
-1.6656638,3.7926571,9,truck,clean,ResNet-50
-0.36713484,0.18479729,0,airplane,clean,ResNet-50
-2.902473,-5.7310424,7,horse,clean,ResNet-50
-3.4531794,-1.6266423,4,deer,clean,ResNet-50
-13.538063,-30.469528,5,dog,clean,ResNet-50
70.411804,0.57706004,8,ship,clean,ResNet-50
-6.3598723,29.03137,1,automobile,clean,ResNet-50
-2.6964397,-1.4134102,4,deer,clean,ResNet-50
-2.4487302,-3.3753655,7,horse,clean,ResNet-50
-1.8083125,3.6843553,9,truck,clean,ResNet-50
-0.4783917,4.785118,9,truck,clean,ResNet-50
108.55989,-0.8594178,8,ship,clean,ResNet-50
9.684212,1.315983,8,ship,clean,ResNet-50
-0.9294819,1.1848667,6,frog,clean,ResNet-50
-3.1820338,-2.8271308,3,cat,clean,ResNet-50
-2.2818232,-4.849431,7,horse,clean,ResNet-50
7.779086,-2.320053,0,airplane,clean,ResNet-50
20.693672,0.95760465,8,ship,clean,ResNet-50
-2.519756,6.522478,9,truck,clean,ResNet-50
3.6538377,-0.08420834,6,frog,clean,ResNet-50
-1.7310014,-0.82671535,2,bird,clean,ResNet-50
-3.1882124,-1.1692882,4,deer,clean,ResNet-50
-4.1786413,-1.4689293,6,frog,clean,ResNet-50
-2.9173956,-0.6772322,2,bird,clean,ResNet-50
-2.2348783,4.717398,9,truck,clean,ResNet-50
-1.5803269,-7.7787237,7,horse,clean,ResNet-50
-1.8023113,-1.8027964,4,deer,clean,ResNet-50
-6.851489,1.3025255,6,frog,clean,ResNet-50
8.612135,0.26049155,8,ship,clean,ResNet-50
-5.819859,-9.154092,5,dog,clean,ResNet-50
-12.291853,2.796667,6,frog,clean,ResNet-50
-7.485076,33.948692,1,automobile,clean,ResNet-50
-3.5058749,-1.3574984,3,cat,clean,ResNet-50
-8.227201,-15.408595,5,dog,clean,ResNet-50
-1.4148675,3.7264066,9,truck,clean,ResNet-50
-2.8153555,7.2641416,9,truck,clean,ResNet-50
-2.3844485,6.6055703,1,automobile,clean,ResNet-50
-7.6893916,-9.7943535,3,cat,clean,ResNet-50
-1.1492643,-2.94084,2,bird,clean,ResNet-50
6.863741,-2.0412822,0,airplane,clean,ResNet-50
-7.1701603,-12.10929,3,cat,clean,ResNet-50
6.1988,-0.49961868,0,airplane,clean,ResNet-50
-2.720426,-0.5034078,2,bird,clean,ResNet-50
9.528038,0.14168847,0,airplane,clean,ResNet-50
-1.8282174,-4.2655706,7,horse,clean,ResNet-50
-4.7405086,-7.2409816,3,cat,clean,ResNet-50
-2.8366737,7.7573195,9,truck,clean,ResNet-50
-2.4149296,-1.3479589,3,cat,clean,ResNet-50
-3.1623092,-3.775352,5,dog,clean,ResNet-50
-2.3405335,-2.64762,7,horse,clean,ResNet-50
-11.317526,3.0348496,6,frog,clean,ResNet-50
-7.550382,-14.248121,5,dog,clean,ResNet-50
-1.2273759,1.4406252,9,truck,clean,ResNet-50
-9.633393,-20.456161,5,dog,clean,ResNet-50
-12.083553,2.7400053,6,frog,clean,ResNet-50
-7.990486,36.646034,1,automobile,clean,ResNet-50
-1.0367533,-1.4217126,2,bird,clean,ResNet-50
-1.0446522,-1.0236679,4,deer,clean,ResNet-50
5.9283204,-2.403624,0,airplane,clean,ResNet-50
-3.6688688,-1.0416986,2,bird,clean,ResNet-50
-2.1196315,-7.760594,7,horse,clean,ResNet-50
35.91669,0.53342927,8,ship,clean,ResNet-50
-2.2298388,-1.2728386,4,deer,clean,ResNet-50
-2.0877438,-1.4375103,4,deer,clean,ResNet-50
-0.5989079,-0.6967714,0,airplane,clean,ResNet-50
-2.4501932,6.640914,9,truck,clean,ResNet-50
-4.200202,-6.2073994,5,dog,clean,ResNet-50
-2.1248908,5.243714,9,truck,clean,ResNet-50
-2.3690672,-1.1325492,2,bird,clean,ResNet-50
-1.4524639,3.1627128,9,truck,clean,ResNet-50
-7.7361183,-12.968609,3,cat,clean,ResNet-50
-2.349752,-0.69890994,2,bird,clean,ResNet-50
-4.0078382,-0.58845836,4,deer,clean,ResNet-50
-7.4775405,-12.282862,3,cat,clean,ResNet-50
-1.8030001,-1.3531984,2,bird,clean,ResNet-50
-2.7877042,-1.1166424,2,bird,clean,ResNet-50
50.9103,0.6474721,8,ship,clean,ResNet-50
13.279547,0.20486963,8,ship,clean,ResNet-50
-2.1447136,2.1173687,6,frog,clean,ResNet-50
9.417082,-0.20903239,8,ship,clean,ResNet-50
-8.842661,42.361732,1,automobile,clean,ResNet-50
-2.8319836,-0.047217898,6,frog,clean,ResNet-50
6.689523,-0.10153219,8,ship,clean,ResNet-50
2.1510634,1.0535692,9,truck,clean,ResNet-50
1.1874248,0.5412286,8,ship,clean,ResNet-50
-5.2500715,-9.532355,2,bird,clean,ResNet-50
4.7861056,0.817986,1,automobile,clean,ResNet-50
-3.501984,-0.87259054,4,deer,clean,ResNet-50
-0.04654698,3.7189739,9,truck,clean,ResNet-50
-4.950109,21.53048,1,automobile,clean,ResNet-50
-11.25516,-24.71506,5,dog,clean,ResNet-50
-2.3671854,-5.7077727,7,horse,clean,ResNet-50
-11.5849085,57.885986,1,automobile,clean,ResNet-50
-3.0338364,-4.1795115,6,frog,clean,ResNet-50
9.679524,-2.0840282,0,airplane,clean,ResNet-50
-9.875921,48.024323,1,automobile,clean,ResNet-50
-5.346445,-9.175739,5,dog,clean,ResNet-50
1.0410093,-1.2877339,2,bird,clean,ResNet-50
23.978382,0.51705706,8,ship,clean,ResNet-50
-9.821284,47.735508,1,automobile,clean,ResNet-50
0.78721714,6.7437043,1,automobile,clean,ResNet-50
-4.783144,-6.521284,3,cat,clean,ResNet-50
8.3344345,0.66734684,8,ship,clean,ResNet-50
-4.9479055,20.92993,1,automobile,clean,ResNet-50
1.9612905,-3.3056278,3,cat,clean,ResNet-50
-7.550763,34.675602,1,automobile,clean,ResNet-50
87.18748,-0.1683549,8,ship,clean,ResNet-50
-3.8955398,-6.1278887,5,dog,clean,ResNet-50
-5.1811733,23.520891,1,automobile,clean,ResNet-50
-3.3141139,12.420374,9,truck,clean,ResNet-50
11.484122,-2.0443275,0,airplane,clean,ResNet-50
-10.233668,-20.33616,3,cat,clean,ResNet-50
3.94609,-0.4159758,0,airplane,clean,ResNet-50
-3.3166466,-1.4946545,4,deer,clean,ResNet-50
4.4407854,-1.5939921,0,airplane,clean,ResNet-50
-6.626156,-12.991288,5,dog,clean,ResNet-50
-1.6398603,4.4007683,1,automobile,clean,ResNet-50
-2.929347,-0.9209599,2,bird,clean,ResNet-50
6.2350054,-2.1092389,0,airplane,clean,ResNet-50
-2.94884,-1.2170982,4,deer,clean,ResNet-50
-2.2297814,5.5658693,9,truck,clean,ResNet-50
-2.2466223,-2.1527994,5,dog,clean,ResNet-50
-3.6862829,16.539328,1,automobile,clean,ResNet-50
-2.6437187,-4.9758816,2,bird,clean,ResNet-50
-2.624035,-0.8938724,2,bird,clean,ResNet-50
-2.2603292,-8.6482525,7,horse,clean,ResNet-50
9.193426,0.1536292,8,ship,clean,ResNet-50
-2.5103397,-4.048931,7,horse,clean,ResNet-50
-2.7944927,-3.9998422,2,bird,clean,ResNet-50
-2.3779142,-2.244115,4,deer,clean,ResNet-50
-4.9993553,-8.459094,5,dog,clean,ResNet-50
-4.9446316,-5.4211607,3,cat,clean,ResNet-50
-2.1458614,-2.688016,4,deer,clean,ResNet-50
9.996071,-1.6408063,0,airplane,clean,ResNet-50
-3.8060265,-0.5216517,6,frog,clean,ResNet-50
-2.996656,15.548465,1,automobile,clean,ResNet-50
-10.260079,-23.431644,5,dog,clean,ResNet-50
0.36509997,2.3224669,9,truck,clean,ResNet-50
66.72939,-0.3377435,8,ship,clean,ResNet-50
13.242948,-1.4945474,0,airplane,clean,ResNet-50
-2.145345,-2.1353838,2,bird,clean,ResNet-50
3.5565407,-1.9519329,0,airplane,clean,ResNet-50
-2.10123,-2.5380468,7,horse,clean,ResNet-50
-3.218532,0.3547481,6,frog,clean,ResNet-50
3.3742826,-0.8145544,0,airplane,clean,ResNet-50
-2.4115434,-2.6374748,5,dog,clean,ResNet-50
-2.0382092,4.756856,9,truck,clean,ResNet-50
-1.7777998,-7.128235,7,horse,clean,ResNet-50
-14.829647,-33.280365,5,dog,clean,ResNet-50
1.337622,3.5274856,0,airplane,clean,ResNet-50
-2.837918,-1.136029,4,deer,clean,ResNet-50
-5.918186,0.58190465,6,frog,clean,ResNet-50
-0.93667305,-0.96281165,0,airplane,clean,ResNet-50
-12.464916,2.8881307,6,frog,clean,ResNet-50
-2.162173,-0.41484246,3,cat,clean,ResNet-50
-10.918908,2.4703715,6,frog,clean,ResNet-50
18.631098,0.2955401,8,ship,clean,ResNet-50
-8.183262,38.27792,1,automobile,clean,ResNet-50
-0.85811305,2.6348183,1,automobile,clean,ResNet-50
10.0458765,0.0130070355,8,ship,clean,ResNet-50
-0.07556631,2.5370839,9,truck,clean,ResNet-50
-2.1267014,-3.2474713,7,horse,clean,ResNet-50
-2.2787137,-1.932427,2,bird,clean,ResNet-50
-2.4165788,5.69007,9,truck,clean,ResNet-50
4.8558736,-0.8212956,0,airplane,clean,ResNet-50
-1.6386404,-1.5258219,2,bird,clean,ResNet-50
-2.1413906,-1.8657001,2,bird,clean,ResNet-50
-1.4269017,4.3831844,9,truck,clean,ResNet-50
12.611908,-1.8214406,0,airplane,clean,ResNet-50
-6.5081515,0.7881298,6,frog,clean,ResNet-50
-3.4548848,-4.69897,5,dog,clean,ResNet-50
-1.9192985,-1.944346,7,horse,clean,ResNet-50
-2.3639922,-1.8314058,7,horse,clean,ResNet-50
-2.6444383,8.017813,9,truck,clean,ResNet-50
-4.087275,16.198841,1,automobile,clean,ResNet-50
-1.1180344,-0.3022905,7,horse,clean,ResNet-50
-1.3454387,3.726872,9,truck,clean,ResNet-50
78.7514,-0.3494884,8,ship,clean,ResNet-50
-3.123435,-1.4615036,4,deer,clean,ResNet-50
-9.823297,-20.338238,5,dog,clean,ResNet-50
1.1453599,-1.19559,0,airplane,clean,ResNet-50
23.769325,0.87890214,8,ship,clean,ResNet-50
6.064303,-0.8813142,0,airplane,clean,ResNet-50
-1.9095169,-2.503897,2,bird,clean,ResNet-50
-3.0311146,-4.3805375,5,dog,clean,ResNet-50
-2.8694217,-1.1465768,2,bird,clean,ResNet-50
3.24875,2.5736456,1,automobile,clean,ResNet-50
-0.6948493,-1.6626619,4,deer,clean,ResNet-50
-1.4842057,-1.7166688,4,deer,clean,ResNet-50
54.446617,0.6029644,8,ship,clean,ResNet-50
-0.035763938,4.3840065,9,truck,clean,ResNet-50
-2.9318736,-10.305115,7,horse,clean,ResNet-50
39.04451,0.6137383,8,ship,clean,ResNet-50
-2.5384727,-2.276356,3,cat,clean,ResNet-50
-2.6934,4.0758944,6,frog,clean,ResNet-50
-6.2379236,0.8296251,6,frog,clean,ResNet-50
14.25922,-2.097875,0,airplane,clean,ResNet-50
-10.10054,49.57856,1,automobile,clean,ResNet-50
-8.619418,41.796833,1,automobile,clean,ResNet-50
-5.3071055,23.463772,1,automobile,clean,ResNet-50
29.985254,0.5096665,8,ship,clean,ResNet-50
-4.7322793,20.30605,1,automobile,clean,ResNet-50
-2.331841,-3.6005182,4,deer,clean,ResNet-50
-1.5401218,-2.248055,4,deer,clean,ResNet-50
11.134283,-0.14185965,0,airplane,clean,ResNet-50
-1.7264929,-8.096206,7,horse,clean,ResNet-50
36.633133,1.001129,8,ship,clean,ResNet-50
-2.069189,-1.398654,2,bird,clean,ResNet-50
-6.9628396,32.088295,1,automobile,clean,ResNet-50
-2.888499,-1.4866948,2,bird,clean,ResNet-50
-2.3212147,-3.7174025,5,dog,clean,ResNet-50
-2.0291476,-1.4594731,4,deer,clean,ResNet-50
-13.276405,3.0794158,6,frog,clean,ResNet-50
4.510024,0.08602919,0,airplane,clean,ResNet-50
-13.166135,-28.500486,5,dog,clean,ResNet-50
-1.5505828,-1.0495789,7,horse,clean,ResNet-50
9.818981,-0.8396626,4,deer,clean,ResNet-50
-2.1626763,-1.3958195,4,deer,clean,ResNet-50
-0.619038,-1.0274799,3,cat,clean,ResNet-50
-1.4242271,4.778856,9,truck,clean,ResNet-50
-3.5583415,-4.6176276,5,dog,clean,ResNet-50
65.15708,-0.30863145,8,ship,clean,ResNet-50
4.137656,0.16294713,8,ship,clean,ResNet-50
9.940158,-1.1809964,0,airplane,clean,ResNet-50
30.413076,0.30147094,8,ship,clean,ResNet-50
-2.1921,-2.3466,7,horse,clean,ResNet-50
-2.5364292,-2.4347334,4,deer,clean,ResNet-50
-7.0098996,31.748985,1,automobile,clean,ResNet-50
16.480593,1.8727043,8,ship,clean,ResNet-50
-2.966767,-2.2284374,4,deer,clean,ResNet-50
-1.8692793,3.5454261,9,truck,clean,ResNet-50
-12.553508,-28.187372,5,dog,clean,ResNet-50
-2.565194,-2.185758,4,deer,clean,ResNet-50
-5.6159787,29.676983,1,automobile,clean,ResNet-50
-1.8972138,-7.2465477,7,horse,clean,ResNet-50
-1.1569364,-1.8434424,7,horse,clean,ResNet-50
-1.212111,-10.698152,7,horse,clean,ResNet-50
-1.9084612,-5.774611,7,horse,clean,ResNet-50
3.9075074,-1.8756,0,airplane,clean,ResNet-50
-5.0635896,-4.6305118,3,cat,clean,ResNet-50
12.948875,0.32210743,8,ship,clean,ResNet-50
-2.1640046,-1.5630963,3,cat,clean,ResNet-50
-4.5930505,-6.2110877,3,cat,clean,ResNet-50
9.583581,-1.9071263,0,airplane,clean,ResNet-50
-14.4885025,-33.738544,5,dog,clean,ResNet-50
-2.4700596,-3.0490835,7,horse,clean,ResNet-50
4.371066,-1.9916593,0,airplane,clean,ResNet-50
77.19821,0.13421485,8,ship,clean,ResNet-50
1.8061742,-1.1431928,0,airplane,clean,ResNet-50
4.3628216,0.17434081,0,airplane,clean,ResNet-50
0.6806704,3.1077821,9,truck,clean,ResNet-50
-2.6814103,-3.2351623,2,bird,clean,ResNet-50
2.5531404,-2.0951567,2,bird,clean,ResNet-50
-5.152889,-7.4964404,3,cat,clean,ResNet-50
-2.2508695,-1.5082436,4,deer,clean,ResNet-50
11.382273,0.004383644,8,ship,clean,ResNet-50
-2.6328588,-1.5703781,2,bird,clean,ResNet-50
-1.8861775,-1.7236948,2,bird,clean,ResNet-50
-9.42244,2.1575403,6,frog,clean,ResNet-50
-0.8394671,-0.775145,3,cat,clean,ResNet-50
-5.9427214,-9.598064,3,cat,clean,ResNet-50
-4.7953854,0.9782768,6,frog,clean,ResNet-50
-2.4984157,-2.2048895,2,bird,clean,ResNet-50
-2.0116165,4.708011,9,truck,clean,ResNet-50
-2.2513494,-1.495715,4,deer,clean,ResNet-50
12.981737,-2.633942,0,airplane,clean,ResNet-50
-2.7003438,10.79195,1,automobile,clean,ResNet-50
-1.9983608,-9.500739,7,horse,clean,ResNet-50
-13.75933,-30.589512,5,dog,clean,ResNet-50
-10.912218,-22.758104,5,dog,clean,ResNet-50
-2.014482,-4.8781204,7,horse,clean,ResNet-50
-3.9658976,-4.847114,3,cat,clean,ResNet-50
7.5966363,-1.778878,0,airplane,clean,ResNet-50
-2.6286783,-2.1516037,4,deer,clean,ResNet-50
-3.7207472,-0.29337963,2,bird,clean,ResNet-50
0.5884496,5.1156306,0,airplane,clean,ResNet-50
-2.1612904,-2.7303789,7,horse,clean,ResNet-50
-3.8598907,-4.379214,5,dog,clean,ResNet-50
16.068228,0.2139755,8,ship,clean,ResNet-50
14.5200405,-1.8088584,0,airplane,clean,ResNet-50
44.77724,0.51943547,8,ship,clean,ResNet-50
-1.7475923,-1.2433583,2,bird,clean,ResNet-50
-1.9958713,-3.2911594,7,horse,clean,ResNet-50
4.4892097,-0.062684014,0,airplane,clean,ResNet-50
-3.7335017,-4.171722,3,cat,clean,ResNet-50
-7.6676784,-14.277708,5,dog,clean,ResNet-50
-5.8054686,-7.674368,3,cat,clean,ResNet-50
12.3272915,0.37500212,8,ship,clean,ResNet-50
-3.0379157,-3.642374,3,cat,clean,ResNet-50
-11.628508,-25.082748,5,dog,clean,ResNet-50
-2.6250908,8.37008,1,automobile,clean,ResNet-50
-1.8681184,-7.32846,7,horse,clean,ResNet-50
-4.413954,-4.9650507,3,cat,gray,ResNet-50
26.431784,1.6804272,8,ship,gray,ResNet-50
10.912552,0.7762029,8,ship,gray,ResNet-50
11.529455,0.12925541,0,airplane,gray,ResNet-50
-4.2972894,0.39310834,6,frog,gray,ResNet-50
-6.698789,0.43780217,6,frog,gray,ResNet-50
-3.0975184,10.904777,1,automobile,gray,ResNet-50
-1.3258777,-1.2217778,6,frog,gray,ResNet-50
-6.848361,-9.4800415,3,cat,gray,ResNet-50
-2.4705293,5.835329,1,automobile,gray,ResNet-50
0.40366286,-1.9464219,0,airplane,gray,ResNet-50
-2.375096,5.206024,9,truck,gray,ResNet-50
-4.468642,-6.1108336,5,dog,gray,ResNet-50
-2.1815574,-9.969493,7,horse,gray,ResNet-50
-1.6899676,3.0078478,9,truck,gray,ResNet-50
5.6356034,0.51408976,8,ship,gray,ResNet-50
-5.7287264,-9.827148,5,dog,gray,ResNet-50
-2.577863,-2.5152183,7,horse,gray,ResNet-50
15.911636,0.9977619,8,ship,gray,ResNet-50
-10.366954,2.391121,6,frog,gray,ResNet-50
-2.4979432,-1.5541551,7,horse,gray,ResNet-50
4.400008,-2.1133416,0,airplane,gray,ResNet-50
-1.8131033,-1.6141253,4,deer,gray,ResNet-50
-2.1679585,4.073076,9,truck,gray,ResNet-50
-2.8164709,-2.1776917,5,dog,gray,ResNet-50
-1.5981236,-1.5523765,2,bird,gray,ResNet-50
-2.579746,-2.5898762,4,deer,gray,ResNet-50
2.170397,-1.4813757,0,airplane,gray,ResNet-50
-2.5067732,2.7717125,9,truck,gray,ResNet-50
-2.6353502,0.41469732,6,frog,gray,ResNet-50
-7.842538,1.8467101,6,frog,gray,ResNet-50
-11.918944,-25.096268,5,dog,gray,ResNet-50
-0.1338084,-1.0662813,4,deer,gray,ResNet-50
-4.368861,-5.060438,5,dog,gray,ResNet-50
-2.3398187,7.3165517,9,truck,gray,ResNet-50
-2.5036957,-2.7043781,2,bird,gray,ResNet-50
-2.462269,-1.8451924,4,deer,gray,ResNet-50
-2.3647301,6.5561833,1,automobile,gray,ResNet-50
-1.248033,4.001297,9,truck,gray,ResNet-50
-11.185832,-24.349064,5,dog,gray,ResNet-50
-0.6495855,-1.0106746,4,deer,gray,ResNet-50
-6.020396,1.2910186,6,frog,gray,ResNet-50
-2.7042367,-2.9993587,5,dog,gray,ResNet-50
-6.1648517,0.5444146,6,frog,gray,ResNet-50
12.763795,-0.3559552,0,airplane,gray,ResNet-50
-2.319545,5.870738,9,truck,gray,ResNet-50
-4.0206094,-4.904056,3,cat,gray,ResNet-50
0.053166784,0.15769234,9,truck,gray,ResNet-50
-2.6453369,-3.9560606,7,horse,gray,ResNet-50
-5.42617,0.4860618,6,frog,gray,ResNet-50
-1.8277328,1.977342,9,truck,gray,ResNet-50
8.673025,1.5570763,8,ship,gray,ResNet-50
-0.85021365,1.6249245,0,airplane,gray,ResNet-50
-5.794936,-5.185955,3,cat,gray,ResNet-50
30.65821,0.88158846,8,ship,gray,ResNet-50
20.87341,0.14551486,8,ship,gray,ResNet-50
-3.0890985,-4.2594876,7,horse,gray,ResNet-50
-2.6476157,-2.6662097,7,horse,gray,ResNet-50
-2.4757686,-2.3084998,4,deer,gray,ResNet-50
-1.7690698,-2.1389837,6,frog,gray,ResNet-50
-2.4343019,-4.25093,7,horse,gray,ResNet-50
-6.4746623,-10.632223,3,cat,gray,ResNet-50
-0.5690608,1.1684772,6,frog,gray,ResNet-50
-3.3872054,-4.013756,3,cat,gray,ResNet-50
-3.845412,-0.77632034,6,frog,gray,ResNet-50
-2.645198,-1.4514165,2,bird,gray,ResNet-50
1.8656659,3.5131054,1,automobile,gray,ResNet-50
-1.4149039,-1.0830055,2,bird,gray,ResNet-50
-3.186326,-2.1819358,3,cat,gray,ResNet-50
-2.084288,-1.1786878,7,horse,gray,ResNet-50
2.8983963,-0.5937363,2,bird,gray,ResNet-50
-4.5464015,-2.102181,6,frog,gray,ResNet-50
34.402004,0.63378567,8,ship,gray,ResNet-50
16.114548,0.8535776,8,ship,gray,ResNet-50
2.2197247,1.0619668,0,airplane,gray,ResNet-50
-4.85335,-8.550778,2,bird,gray,ResNet-50
-0.01841625,1.9201959,9,truck,gray,ResNet-50
-4.452724,-6.2067285,3,cat,gray,ResNet-50
-4.822021,-7.4624095,3,cat,gray,ResNet-50
52.559135,0.5172909,8,ship,gray,ResNet-50
23.815979,0.9096478,8,ship,gray,ResNet-50
-2.1480198,12.988422,1,automobile,gray,ResNet-50
-5.3413,23.96854,1,automobile,gray,ResNet-50
-2.5257106,-8.071354,7,horse,gray,ResNet-50
-2.3643785,-2.2473476,2,bird,gray,ResNet-50
-4.8429327,-8.232123,5,dog,gray,ResNet-50
-2.566904,-2.8009207,2,bird,gray,ResNet-50
-1.3472728,-0.7121852,7,horse,gray,ResNet-50
19.178764,0.8617554,8,ship,gray,ResNet-50
-1.8894883,4.9920254,9,truck,gray,ResNet-50
8.816254,0.36518228,0,airplane,gray,ResNet-50
-5.503063,-5.8787484,3,cat,gray,ResNet-50
7.619521,0.82962894,8,ship,gray,ResNet-50
-12.076163,2.5985203,6,frog,gray,ResNet-50
-2.8247855,-2.3937843,4,deer,gray,ResNet-50
-4.0784307,-1.1889157,6,frog,gray,ResNet-50
-2.4318082,-0.38079572,6,frog,gray,ResNet-50
2.5474515,-1.2612271,0,airplane,gray,ResNet-50
1.5574491,-2.8574324,0,airplane,gray,ResNet-50
-3.428033,-5.820007,7,horse,gray,ResNet-50
-2.6020176,-1.9063088,4,deer,gray,ResNet-50
-4.784054,-7.615159,5,dog,gray,ResNet-50
-3.5897653,-3.9498546,6,frog,gray,ResNet-50
-7.22023,-7.1351676,3,cat,gray,ResNet-50
-4.832356,21.34229,1,automobile,gray,ResNet-50
-9.936066,48.89046,1,automobile,gray,ResNet-50
-1.4843436,-1.25863,3,cat,gray,ResNet-50
-9.744332,1.2994788,6,frog,gray,ResNet-50
12.763263,0.75217265,8,ship,gray,ResNet-50
-3.2232566,-4.906675,7,horse,gray,ResNet-50
-3.550145,-1.321909,4,deer,gray,ResNet-50
3.9320598,0.65860975,0,airplane,gray,ResNet-50
0.6090243,0.43503827,6,frog,gray,ResNet-50
-2.278813,-1.8982496,2,bird,gray,ResNet-50
-3.820931,16.444067,1,automobile,gray,ResNet-50
-3.408743,-3.3971705,3,cat,gray,ResNet-50
0.30073264,-1.971024,0,airplane,gray,ResNet-50
-2.3850334,-1.2303246,4,deer,gray,ResNet-50
-3.2037723,-2.573174,2,bird,gray,ResNet-50
-2.5213153,-2.6592855,7,horse,gray,ResNet-50
16.82402,1.1065623,8,ship,gray,ResNet-50
-3.0661,-3.5984125,3,cat,gray,ResNet-50
-5.215819,23.010778,1,automobile,gray,ResNet-50
0.43499845,-0.982745,2,bird,gray,ResNet-50
65.789246,-0.5008129,8,ship,gray,ResNet-50
1.5210121,-0.64868736,0,airplane,gray,ResNet-50
12.853041,0.27400824,8,ship,gray,ResNet-50
-2.7613776,-2.2394688,3,cat,gray,ResNet-50
-3.0804548,-3.2458422,5,dog,gray,ResNet-50
0.1685513,-1.1036092,2,bird,gray,ResNet-50
-2.0322967,-1.8566853,4,deer,gray,ResNet-50
-10.80807,53.561626,1,automobile,gray,ResNet-50
24.663523,1.4335098,8,ship,gray,ResNet-50
-2.3668969,4.139804,9,truck,gray,ResNet-50
-2.4426637,3.2058551,1,automobile,gray,ResNet-50
-2.0249574,-1.8895776,2,bird,gray,ResNet-50
-2.773774,6.1012383,9,truck,gray,ResNet-50
-3.0803962,-5.724824,7,horse,gray,ResNet-50
-2.6736362,-1.720072,2,bird,gray,ResNet-50
17.269045,0.862449,9,truck,gray,ResNet-50
-4.167309,1.6956131,6,frog,gray,ResNet-50
-9.64205,-19.564013,5,dog,gray,ResNet-50
-2.6612046,0.50269455,6,frog,gray,ResNet-50
